category,subject,day,start_period,end_period,start_time,end_time,room
전공,마음챙김과 심리기술,화,1,3,09:00,12:00,수205
전공,장애 근골격측정평가론,월,4,5,12:00,14:00,성706
전공,짐볼과 밴드운동재활,수,4,6,12:00,15:00,프701
전공,노인재활운동,목,7,9,15:00,18:00,수C-614
전공,운동영양학,목,1,3,09:00,12:00,성213
전공,교육과정과 수업,목,7,9,15:00,18:00,수C-617
전공,학교상담론,수,4,6,12:00,15:00,성612
전공,교육고전의 향연,수,4,6,12:00,15:00,성607
전공,교육행정,화,7,9,15:00,18:00,수409
전공,교육공학,금,4,6,12:00,15:00,성601
전공,현대교육사상과 학교교육,월,4,6,12:00,15:00,성607
전공,평생교육방법론,월,1,3,09:00,12:00,수412
전공,교육학 논리 및 논술,화,4,6,12:00,15:00,성607
전공,교육학 교과교재연구 및 지도법,목,4,6,12:00,15:00,수C-843
전공,학습장애학생교육,목,1,3,09:00,12:00,성612
전공,다문화교육과 교육과정,수,4,6,12:00,15:00,수C-617
전공,진로교육 및 진로지도사례분석,월,7,9,15:00,18:00,수411
전공,청소년문화의이해,수,4,6,12:00,15:00,수C-736
전공,정치와 사회,목,4,6,12:00,15:00,수407
전공,경제와 사회,화,7,9,15:00,18:00,성601
전공,디지털 사회의 정치과정,화,7,9,15:00,18:00,수407
전공,민주사회와 헌법,월,1,3,09:00,12:00,수409
전공,소수자와 사회적 불평등,목,4,6,12:00,15:00,수C-736
전공,사회과 미디어 리터러시 교육의 이해,목,7,9,15:00,18:00,수C-736
전공,공공경제학개론,금,7,9,15:00,18:00,수C-843
전공,일반사회 교과교재연구 및 지도법,금,4,6,12:00,15:00,수413
전공,시민교육과 사회윤리,월,1,3,09:00,12:00,수C-737
전공,가족과 젠더의 이해,수,7,9,15:00,18:00,수C-736
전공,영화속의 정치 이데올로기,월,7,9,15:00,18:00,수407
전공,학교경제교육연습,화,4,6,12:00,15:00,성601
전공,사회과학방법론,화,4,6,12:00,15:00,수C-736
전공,철학으로 보는 세상,화,4,6,12:00,15:00,수205
전공,통일교육론,목,4,6,12:00,15:00,성704
전공,제자백가의 사상,목,7,9,15:00,18:00,성310
전공,도덕.윤리교육론,화,4,6,12:00,15:00,성213
전공,동양윤리사상,월,4,6,12:00,15:00,수C-615
전공,서양윤리사상,목,4,6,12:00,15:00,성607
전공,불교윤리사상,목,4,6,12:00,15:00,수C-617
전공,응용윤리,월,7,9,15:00,18:00,성706
전공,사회정의론,화,4,6,12:00,15:00,수411
전공,도덕윤리 교과교재연구 및 지도법,수,7,9,15:00,18:00,수C-844
전공,현대인문학과 윤리특강,금,4,6,12:00,15:00,성711
전공,윤리와 사상 교과교육론,월,7,9,15:00,18:00,성712
전공,동양윤리교육론,화,4,6,12:00,15:00,수C-738
전공,사서입문,목,4,6,12:00,15:00,수C-739
전공,한문문법교육론,목,1,3,09:00,12:00,수204
전공,한시교육론,수,4,6,12:00,15:00,수411
전공,한국한문학사1,화,1,3,09:00,12:00,성309
전공,맹자강독,화,4,6,12:00,15:00,수C-739
전공,역대산문선독,수,7,9,15:00,18:00,수C-739
전공,한문 교과교재연구 및 지도법,목,10,12,18:00,,성301
전공,한문교육연습,월,4,6,12:00,15:00,수C-739
전공,한문 논리 및 논술,목,7,9,15:00,18:00,수C-739
전공,한문학과 문화콘텐츠,목,4,6,12:00,15:00,수411
전공,아동건강교육,월,4,6,12:00,15:00,수409
전공,동요반주법 2,월,7,8,15:00,17:00,수C-1036
전공,영유아교수방법론,화,7,9,15:00,18:00,성607
전공,아동복지론,수,4,6,12:00,15:00,수210
전공,아동미술,수,4,6,12:00,15:00,수C-738
전공,유아음악교육,목,7,9,15:00,18:00,수411
전공,유아교육과정,화,7,9,15:00,18:00,수411
전공,아동문학,목,4,6,12:00,15:00,난801
전공,유치원 교과교재연구 및 지도법,목,4,6,12:00,15:00,수413
전공,유아관찰 및 실습,월,4,6,12:00,15:00,수C-736
전공,아동생활지도,화,7,9,15:00,18:00,수C-736
전공,부모교육론,월,7,9,15:00,18:00,수C-736
전공,아동안전관리,목,7,9,15:00,18:00,수C-738
전공,유아를 위한 지속가능발전교육,수,7,9,15:00,18:00,nan
전공,미술사2,화,7,8,15:00,17:00,난206
전공,민화와 아이디어의 개발2,목,1,3,09:00,12:00,조1-702
전공,민화와 아이디어의 개발2,목,4,6,12:00,15:00,조1-702
전공,전통매체기법의 이해2,월,7,9,15:00,18:00,조1-306
전공,전통매체기법의 이해2,목,1,3,09:00,12:00,조1-306
전공,획과 여백2,화,4,6,12:00,15:00,조1-306
전공,획과 여백2,화,4,6,12:00,15:00,조1-702
전공,현대수묵화연구2,수,7,8,15:00,17:00,"조1-301,조1-409"
전공,현대수묵화연구2,수,8,9,16:00,18:00,"조1-301,조1-409"
전공,현대수묵화연구2,목,4,6,12:00,15:00,조1-401
전공,중국미술사,월,4,6,12:00,15:00,성308
전공,서화기초 2,금,7,9,15:00,18:00,조1-306
전공,현대동양화 2,화,7,8,15:00,17:00,"조1-301,조1-302"
전공,현대동양화 2,화,8,9,16:00,18:00,"조1-301,조1-302"
전공,현대동양화 2,월,7,9,15:00,18:00,조1-401
전공,채색화기초2,월,7,9,15:00,18:00,조1-702
전공,채색화기초2,수,7,9,15:00,18:00,조1-401
전공,조형과 표현2,수,4,6,12:00,15:00,조1-301
전공,조형과 표현2,화,4,6,12:00,15:00,조1-401
전공,색채와 표현2,수,4,6,12:00,15:00,조1-307
전공,색채와 표현2,목,1,3,09:00,12:00,조1-410
전공,융합매체2,목,4,6,12:00,15:00,조1-307
전공,현대동양화4,월,7,9,15:00,18:00,조1-307
전공,현대동양화4,월,7,9,15:00,18:00,조1-410
전공,현장드로잉2,목,7,9,15:00,18:00,조1-307
전공,현장드로잉2,수,4,6,12:00,15:00,조1-410
전공,디지털 미디어와 창작2,화,7,9,15:00,18:00,조1-701
전공,한국회화 스튜디오2,월,5,6,13:00,15:00,조1-512
전공,한국회화 스튜디오2,화,5,6,13:00,15:00,조1-512
전공,한국회화 스튜디오2,화,7,8,15:00,17:00,조1-512
전공,한국회화 스튜디오2,월,7,8,15:00,17:00,조1-511
전공,한국회화 스튜디오2,화,5,6,13:00,15:00,조1-511
전공,한국회화 스튜디오2,화,7,8,15:00,17:00,조1-511
전공,창작스튜디오2,월,7,9,15:00,18:00,조1-512
전공,창작스튜디오2,수,4,6,12:00,15:00,조1-512
전공,창작스튜디오2,월,4,6,12:00,15:00,조1-511
전공,창작스튜디오2,수,7,9,15:00,18:00,조1-511
전공,순수미술 4,월,7,9,15:00,18:00,조1-704
전공,순수미술 4,목,4,6,12:00,15:00,조1-704
전공,순수미술 5,화,4,6,12:00,15:00,조1-704
전공,순수미술 5,수,4,6,12:00,15:00,조1-704
전공,순수미술 6,수,7,9,15:00,18:00,조1-604
전공,순수미술 6,월,7,9,15:00,18:00,조1-605
전공,미술이론 2(서양 모더니즘미술사),화,4,6,12:00,15:00,성307
전공,현대회화 2(디지털),화,1,3,09:00,12:00,조1-701
전공,현대회화 2(실험),목,7,9,15:00,18:00,조1-501
전공,현대회화 2(실험),목,4,6,12:00,15:00,조1-509
전공,현대회화 2(드로잉),목,4,6,12:00,15:00,조1-501
전공,현대회화 2(드로잉),목,7,9,15:00,18:00,조1-509
전공,현대회화 2(판화),수,4,6,12:00,15:00,조1-501
전공,현대회화 2(판화),목,1,3,09:00,12:00,조1-509
전공,현대회화 2(재현),월,4,6,12:00,15:00,조1-501
전공,현대회화 2(재현),수,4,6,12:00,15:00,조1-509
전공,미술이론 3(동시대 미술의 동향),월,4,6,12:00,15:00,성306
전공,현대회화 4(뉴미디어),목,1,3,09:00,12:00,조1-701
전공,현대회화 4(뉴미디어),목,7,9,15:00,18:00,조1-701
전공,현대회화 4(구상),화,7,9,15:00,18:00,조1-610
전공,현대회화 4(구상),수,4,6,12:00,15:00,조1-611
전공,현대회화 4(추상),수,4,6,12:00,15:00,조1-610
전공,현대회화 4(추상),목,4,6,12:00,15:00,조1-611
전공,현대회화 4(복합매체),수,7,9,15:00,18:00,조1-610
전공,현대회화 4(복합매체),월,7,9,15:00,18:00,조1-611
전공,작품연구 5,월,4,6,12:00,15:00,조1-601
전공,작품연구 5,월,7,9,15:00,18:00,조1-606
전공,작품연구 6,화,4,6,12:00,15:00,조1-601
전공,작품연구 6,화,7,9,15:00,18:00,조1-606
전공,작품연구 7,화,1,3,09:00,12:00,조1-601
전공,작품연구 7,수,1,3,09:00,12:00,조1-606
전공,작품연구 8,월,7,9,15:00,18:00,조1-601
전공,작품연구 8,화,4,6,12:00,15:00,조1-606
전공,창의 드로잉,금,4,6,12:00,15:00,조1-210
전공,창의 드로잉,금,7,9,15:00,18:00,조1-210
전공,기초 소조,수,4,6,12:00,15:00,조1-210
전공,기초 소조,수,7,9,15:00,18:00,조1-210
전공,입체와 공간,목,4,6,12:00,15:00,조1-103
전공,입체와 공간,화,4,6,12:00,15:00,조1-103
전공,미디어 아트 2,월,4,6,12:00,15:00,조1-701
전공,미디어 아트 2,목,4,6,12:00,15:00,조1-701
전공,도조기법,금,4,6,12:00,15:00,조1-B104-1
전공,도조기법,월,4,6,12:00,15:00,조1-B104-1
전공,석조기법 2,수,7,9,15:00,18:00,조1-108
전공,석조기법 2,수,4,6,12:00,15:00,조1-108
전공,형상조소2,월,1,3,09:00,12:00,조1-102
전공,형상조소2,수,4,6,12:00,15:00,조1-102
전공,형상조소2,목,7,9,15:00,18:00,조1-102
전공,형상조소2,월,7,9,15:00,18:00,조1-102
전공,형상조소2,화,4,6,12:00,15:00,조1-102
전공,형상조소2,수,7,9,15:00,18:00,조1-102
전공,디지털 조형 2,수,1,3,09:00,12:00,조1-701
전공,디지털 조형 2,수,4,6,12:00,15:00,조1-701
전공,현대조각 2,월,4,6,12:00,15:00,조1-214
전공,현대조각 2,월,7,9,15:00,18:00,조1-214
전공,현대조각 2,월,4,6,12:00,15:00,조1-215
전공,현대조각 2,월,7,9,15:00,18:00,조1-215
전공,형상표현2,수,7,8,15:00,17:00,조1-214
전공,형상표현2,수,8,9,16:00,18:00,조1-214
전공,형상표현2,수,7,8,15:00,17:00,조1-215
전공,형상표현2,수,8,9,16:00,18:00,조1-215
전공,재료기법 2,화,7,9,15:00,18:00,조1-101
전공,재료기법 2,목,7,9,15:00,18:00,조1-101
전공,동시대 조각의 현장 2,목,5,6,13:00,15:00,성712
전공,자유창작 2,월,7,9,15:00,18:00,조1-106
전공,자유창작 2,화,4,6,12:00,15:00,조1-106
전공,자유창작 2,화,7,9,15:00,18:00,조1-106
전공,자유창작 2,월,4,6,12:00,15:00,조1-104
전공,자유창작 2,화,4,6,12:00,15:00,조1-104
전공,자유창작 2,화,7,9,15:00,18:00,조1-104
전공,2D디지털그래픽 2,금,4,6,12:00,15:00,수222
전공,2D디지털그래픽 2,목,1,3,09:00,12:00,수222
전공,2D디지털그래픽 2,월,4,6,12:00,15:00,수222
전공,통합금속공예실기 2,목,4,6,12:00,15:00,조2-106
전공,통합금속공예실기 2,화,4,6,12:00,15:00,조2-106
전공,통합금속공예실기 2,수,4,6,12:00,15:00,조2-106
전공,통합도자공예실기 2,수,4,6,12:00,15:00,조1-B103
전공,통합도자공예실기 2,수,7,9,15:00,18:00,조1-B103
전공,통합도자공예실기 2,화,4,6,12:00,15:00,조1-B103
전공,텍스타일 조형실습 2,화,7,9,15:00,18:00,조2-206
전공,텍스타일 조형실습 2,월,7,9,15:00,18:00,조2-206
전공,텍스타일 조형실습 2,목,7,9,15:00,18:00,조2-206
전공,금속전공이론 2,화,7,9,15:00,18:00,조2-204
전공,색채표현연구,수,4,6,12:00,15:00,조2-301
전공,3D디지털모델링 2,목,4,6,12:00,15:00,조2-301
전공,3D디지털모델링 2,목,7,9,15:00,18:00,조2-301
전공,금속표현연구 2,월,7,9,15:00,18:00,조2-204
전공,금속·주얼리디자인기초 2,목,7,9,15:00,18:00,조2-204
전공,도자표현연구 2,수,4,6,12:00,15:00,난105
전공,텍스타일프린팅,목,7,9,15:00,18:00,조2-508
전공,도자리빙디자인기초 2,화,7,9,15:00,18:00,조1-B103
전공,텍스타일소재개발 2,월,7,9,15:00,18:00,조2-508
전공,텍스타일드로잉2,화,4,6,12:00,15:00,조2-508
전공,도자장식기초 2,월,4,6,12:00,15:00,조1-B103
전공,도자리빙디자인 2,월,7,9,15:00,18:00,조1-B103
전공,주얼리디자인 2,화,4,6,12:00,15:00,조2-202
전공,금속리빙디자인 2,수,7,9,15:00,18:00,조2-202
전공,산업금속프로세스 2,월,4,6,12:00,15:00,조2-202
전공,디지털세라믹프로세스2,목,4,6,12:00,15:00,조1-B103
전공,디지털써피스디자인 2,월,7,9,15:00,18:00,조2-301
전공,아트패브릭 2,수,7,9,15:00,18:00,조2-601
전공,우븐디자인프로세스,화,4,6,12:00,15:00,조2-509
전공,테이블웨어프로젝트 2,화,4,6,12:00,15:00,난105
전공,텍스타일프로덕트디자인 2,금,4,6,12:00,15:00,조2-602
전공,테이블웨어디자인 2,금,4,6,12:00,15:00,난105
전공,공간장식도자 2,월,4,6,12:00,15:00,조1-B201
전공,상품개발 및 마케팅 2,화,4,6,12:00,15:00,조2-301
전공,금속리빙디자인 4,월,7,9,15:00,18:00,조2-201
전공,아트주얼리 2,월,4,6,12:00,15:00,조2-201
전공,세라믹프로덕트 디자인 2,목,7,9,15:00,18:00,조1-B201
전공,텍스타일디자인기획 2,월,4,6,12:00,15:00,조2-301
전공,주얼리디자인기획 2,목,7,9,15:00,18:00,조2-201
전공,시각적 발상과 표현,화,4,6,12:00,15:00,조2-408
전공,시각적 발상과 표현,월,7,9,15:00,18:00,조2-408
전공,시각적 발상과 표현,수,4,6,12:00,15:00,조2-408
전공,시각적 발상과 표현,화,7,9,15:00,18:00,조2-408
전공,기초디자인2,화,1,3,09:00,12:00,조2-503
전공,기초디자인2,목,7,9,15:00,18:00,성309
전공,기초디자인2,월,4,6,12:00,15:00,성307
전공,공간디자인 기초와 실습,수,1,3,09:00,12:00,조2-412
전공,공간디자인 기초와 실습,수,7,9,15:00,18:00,조2-412
전공,공간디자인 기초와 실습,금,4,6,12:00,15:00,조2-413
전공,디자인사,목,4,6,12:00,15:00,수430
전공,타이포그래피 2,수,4,6,12:00,15:00,난302
전공,타이포그래피 2,화,1,3,09:00,12:00,조2-408
전공,타이포그래피 2,월,7,9,15:00,18:00,조2-413
전공,타이포그래피 2,수,7,9,15:00,18:00,난302
전공,디자인씽킹워크숍,월,7,9,15:00,18:00,조2-503
전공,디자인씽킹워크숍,목,1,3,09:00,12:00,성607
전공,디자인씽킹워크숍,수,7,9,15:00,18:00,조2-503
전공,정보그래픽디자인,화,4,6,12:00,15:00,"수222,조2-503"
전공,정보그래픽디자인,화,7,9,15:00,18:00,"수222,조2-503"
전공,정보그래픽디자인,목,7,9,15:00,18:00,"수222,조2-503"
전공,인터랙티브어플리케이션디자인,화,4,6,12:00,15:00,난805
전공,모션그래픽 워크샵 2,목,4,6,12:00,15:00,조2-401
전공,중급 공간디자인실습 2,수,7,9,15:00,18:00,조2-502
전공,전시디자인,수,4,6,12:00,15:00,조2-502
전공,브랜딩2,목,4,6,12:00,15:00,조2-408
전공,브랜딩2,목,7,9,15:00,18:00,조2-504
전공,그래픽디자인,월,4,6,12:00,15:00,조2-408
전공,그래픽디자인,화,7,9,15:00,18:00,조2-413
전공,인터페이스디자인프로젝트,목,1,3,09:00,12:00,성301
전공,디지털이미징 2,수,7,9,15:00,18:00,난801
전공,생활용품디자인,금,7,9,15:00,18:00,조2-401
전공,공간디자인 CAD,수,1,3,09:00,12:00,조2-401
전공,디자인씽킹스튜디오 2,금,7,9,15:00,18:00,조2-503
전공,시각디자인스튜디오 2,화,4,6,12:00,15:00,조2-504
전공,시각디자인스튜디오 2,금,4,6,12:00,15:00,조2-408
전공,시각디자인스튜디오 2,수,4,6,12:00,15:00,조2-504
전공,미디어디자인프로젝트 2,수,1,3,09:00,12:00,난302
전공,정보경험디자인스튜디오 2,목,4,5,12:00,14:00,조2-503
전공,정보경험디자인스튜디오 2,목,4,6,12:00,15:00,조2-503
전공,정보경험디자인스튜디오 2,목,5,6,13:00,15:00,조2-503
전공,공간디자인스튜디오 2,화,7,9,15:00,18:00,조2-501
전공,AI 디자인스튜디오 2,월,4,6,12:00,15:00,조2-501
전공,모션그래픽스스튜디오 2,목,1,3,09:00,12:00,조2-401
전공,모션그래픽스스튜디오 2,목,7,9,15:00,18:00,조2-401
전공,BX디자인프로젝트,월,7,9,15:00,18:00,성713
전공,디자인 포트폴리오,수,7,9,15:00,18:00,조2-504
전공,이태리예술가곡,화,6,7,14:00,16:00,성408
전공,독일어딕션,목,6,7,14:00,16:00,음301
전공,학내연주 2,화,4,5,12:00,14:00,수420
전공,합창 2,월,8,9,16:00,18:00,수420
전공,시창.청음 2,화,2,3,10:00,12:00,성408
전공,클래스피아노 2,수,5,6,13:00,15:00,음209
전공,성악 세미나 2,목,4,5,12:00,14:00,성408
전공,불어딕션,수,6,7,14:00,16:00,음301
전공,학내연주 4,화,4,5,12:00,14:00,수420
전공,합창 4,월,8,9,16:00,18:00,수420
전공,클래스피아노 4,목,2,3,10:00,12:00,음209
전공,화성법 2,수,4,5,12:00,14:00,음204
전공,성악인턴십2,월,6,7,14:00,16:00,조2-311
전공,대사 및 연기수업,월,4,5,12:00,14:00,성408
전공,성악문헌 2,목,1,2,09:00,11:00,성408
전공,학내연주 6,화,4,5,12:00,14:00,수420
전공,합창 6,월,8,9,16:00,18:00,수420
전공,영어딕션,목,7,8,15:00,17:00,성408
전공,한국가곡연구,수,4,5,12:00,14:00,음301
전공,오라토리오,목,3,4,11:00,13:00,nan
전공,음악교육프로그램개발,목,3,4,11:00,13:00,조2-207
전공,합창지휘 2,월,6,7,14:00,16:00,성408
전공,20세기음악연구,화,3,4,11:00,13:00,음209
전공,오페라워크샵 2,수,7,8,15:00,17:00,성408
전공,스코어리딩,화,5,6,13:00,15:00,성407
전공,학내연주 2,목,6,7,14:00,16:00,수420
전공,학내연주 2,목,2,3,10:00,12:00,수420
전공,시창.청음 2,월,4,5,12:00,14:00,성407
전공,시창.청음 2,수,4,5,12:00,14:00,성407
전공,관악합주 2,월,4,5,12:00,14:00,성404
전공,현악합주 2,수,6,7,14:00,16:00,성404
전공,피아노앙상블 1,금,2,4,10:00,13:00,성407
전공,합주 2,월,6,7,14:00,16:00,성404
전공,합주 2,목,6,7,14:00,16:00,성404
전공,건반화성 2,수,5,6,13:00,15:00,음103
전공,응용화성,화,6,7,14:00,16:00,음301
전공,스코어리딩,목,4,5,12:00,14:00,성407
전공,피아노를 위한 대위법 2,금,7,8,15:00,17:00,조2-207
전공,학내연주 4,목,6,7,14:00,16:00,수420
전공,학내연주 4,목,2,3,10:00,12:00,수420
전공,관현악을 위한 대위법 2,금,4,5,12:00,14:00,조2-207
전공,관악합주 4,월,4,5,12:00,14:00,성404
전공,현악합주 4,수,6,7,14:00,16:00,성404
전공,합주 4,월,6,7,14:00,16:00,성404
전공,합주 4,목,6,7,14:00,16:00,성404
전공,시창.청음 4,월,6,7,14:00,16:00,음301
전공,시창.청음 4,월,8,9,16:00,18:00,음301
전공,실내악 2,화,4,6,12:00,15:00,음208a
전공,실내악 2,화,4,6,12:00,15:00,수430
전공,화성 및 이론 4(오케스트레이션),수,2,3,10:00,12:00,조2-207
전공,지휘법 2,수,6,7,14:00,16:00,수430
전공,반주법 2,목,2,3,10:00,12:00,성407
전공,전자음악 2,화,2,3,10:00,12:00,조2-311
전공,학내연주 6,목,6,7,14:00,16:00,수420
전공,학내연주 6,목,2,3,10:00,12:00,수420
전공,관악합주 6,수,8,9,16:00,18:00,성404
전공,현악합주 6,수,4,5,12:00,14:00,성404
전공,피아노문헌 2,수,1,3,09:00,12:00,음301
전공,합주 6,월,8,9,16:00,18:00,성404
전공,합주 6,금,8,9,16:00,18:00,성404
전공,실내악 4,목,4,6,12:00,15:00,음404
전공,실내악 4,화,7,9,15:00,18:00,수430
전공,음악분석 2,수,4,5,12:00,14:00,조2-207
전공,음악교수학습법,수,8,9,16:00,18:00,난806
전공,클래스인스트루먼트 2,화,4,6,12:00,15:00,음305
전공,클래스인스트루먼트 2,화,4,6,12:00,15:00,성404
전공,악기수리법2,화,1,3,09:00,12:00,성308
전공,악기수리법2,화,2,4,10:00,13:00,조2-102
전공,피아노 및 관현악 교수법 2,수,6,7,14:00,16:00,성407
전공,피아노 및 관현악 교수법 2,수,6,7,14:00,16:00,수415
전공,합주 8,월,8,9,16:00,18:00,성404
전공,합주 8,금,8,9,16:00,18:00,성404
전공,관악합주 8,수,8,9,16:00,18:00,성404
전공,현악합주 8,수,4,5,12:00,14:00,성404
전공,피아노워크숍 2,화,2,3,10:00,12:00,수420
전공,창작실내악 2,금,4,6,12:00,15:00,수430
전공,근현대화성 2,수,7,8,15:00,17:00,조2-207
전공,서양음악사및문헌 2,화,7,9,15:00,18:00,성704
전공,다성음악 2,화,2,3,10:00,12:00,성406
전공,창작연주 2,금,7,8,15:00,17:00,수420
전공,악기론 2,목,7,8,15:00,17:00,음209
전공,컴퓨터ㆍ전자음악 2,수,4,5,12:00,14:00,조2-311
전공,음악분석 2,화,5,6,13:00,15:00,음209
전공,초급화성 및 이론 2,화,3,4,11:00,13:00,조2-207
전공,초급화성 및 이론 2,화,5,6,13:00,15:00,조2-207
전공,클래스 피아노 2,금,4,6,12:00,15:00,음501
전공,창작연주 4,금,7,8,15:00,17:00,수420
전공,악기론 4,목,5,6,13:00,15:00,음209
전공,컴퓨터ㆍ전자음악 4,수,2,3,10:00,12:00,조2-311
전공,화성 및 실습 2,화,5,7,13:00,16:00,성406
전공,대중문화와 음악,화,4,5,12:00,14:00,성310
전공,고급재즈화성학 2,목,2,3,10:00,12:00,음103
전공,가창곡작곡법 및 실습 2,월,7,8,15:00,17:00,성406
전공,서양음악사및문헌 4,화,1,3,09:00,12:00,성211
전공,음악극 작품분석,월,5,6,13:00,15:00,성406
전공,음악분석 4,화,5,6,13:00,15:00,조2-102
전공,창작연주 6,금,7,8,15:00,17:00,수420
전공,20세기음악 2,목,6,7,14:00,16:00,음204
전공,음악평론,수,4,6,12:00,15:00,성406
전공,몰입형 미디어아트를 위한 사운드 디자인2,화,8,9,16:00,18:00,성406
전공,뮤지컬 워크숍 2,화,5,7,13:00,16:00,수415
전공,음악문화연구,목,2,4,10:00,13:00,성406
전공,음악경영 2,화,2,3,10:00,12:00,음204
전공,미디어영상연기의 이해,수,7,9,15:00,18:00,운캠C 205
전공,융합무용기초,목,1,3,09:00,12:00,nan
전공,음악의 이해,목,1,3,09:00,12:00,운캠C 205
전공,예술경영학,화,1,3,09:00,12:00,운캠B-106
전공,글로벌 마케팅 커뮤니케이션,화,4,6,12:00,15:00,운캠B 329
전공,대중문화 읽기,화,4,6,12:00,15:00,운캠B 424
전공,대중문화 읽기,수,4,6,12:00,15:00,운캠B 329
전공,라이브커머스 방송 기획,화,1,3,09:00,12:00,운캠B 329
전공,기초의복구성,목,1,3,09:00,12:00,운캠B 537
전공,기초 헤어스타일링,화,4,6,12:00,15:00,운캠C 615
전공,화장품학개론,수,7,9,15:00,18:00,운캠C 306
전공,국어정보학특강,수,7,9,15:00,18:00,수B-1026
전공,현대문학사연구,월,7,9,15:00,18:00,성822
전공,국문학특강,목,4,6,12:00,15:00,성822
전공,한국어통사론,수,4,6,12:00,15:00,성815
전공,한국어교육학연구,월,1,3,09:00,12:00,성822
전공,한국의 현대문화,목,7,9,15:00,18:00,수B-1026
전공,응용언어학,목,4,6,12:00,15:00,성820
전공,실용영문법,목,7,9,15:00,18:00,성820
전공,한국한시론특강,월,4,6,12:00,15:00,성814
전공,시화특강,수,4,6,12:00,15:00,성814
전공,한국중세사회의변화와발전,수,1,3,09:00,12:00,성801
전공,일본미술사연습,금,2,4,10:00,13:00,성815
전공,한국미술사연습,화,5,7,13:00,16:00,성801
전공,미술사방법론2,화,9,11,17:00,20:00,성818
전공,20세기 한국작가연구,목,9,11,17:00,20:00,성816
전공,동아시아미술과문화연구,월,7,9,15:00,18:00,성815
전공,민사판례세미나1,수,10,12,18:00,,성814
전공,근로기준법판례연구,목,7,9,15:00,18:00,성821
전공,정치학연구방법론특강,화,4,6,12:00,15:00,성820
전공,인지심리학,금,7,9,15:00,18:00,성213
전공,심리학 논문작성,목,7,9,15:00,18:00,성819
전공,심리평가,수,1,3,09:00,12:00,성813
전공,행동치료,월,4,6,12:00,15:00,성813
전공,청소년상담세미나,화,4,6,12:00,15:00,성819
전공,임상현장실습,금,1,3,09:00,12:00,성820
전공,임상현장실습,화,10,12,18:00,,성802
전공,임상현장실습,수,4,6,12:00,15:00,성801
전공,사회심리학의주요문제,금,4,6,12:00,15:00,성819
전공,다변량분석,수,7,9,15:00,18:00,성815
전공,투사검사법,화,7,9,15:00,18:00,성819
전공,인지발달세미나,목,4,6,12:00,15:00,성819
전공,한국지형세미나,월,4,6,12:00,15:00,성802
전공,지리정보시스템세미나,월,7,9,15:00,18:00,성802
전공,인사관리사례연구,금,10,12,18:00,,성813
전공,마케팅 커뮤니케이션,월,4,6,12:00,15:00,성302
전공,글로벌 비즈니스의 이해,수,7,9,15:00,18:00,성302
전공,경영학원론,화,7,9,15:00,18:00,난505
전공,회계학세미나,목,7,9,15:00,18:00,성813
전공,마케팅관리론,수,4,6,12:00,15:00,성819
전공,유통관리연구,수,10,12,18:00,,성820
전공,응용통계,수,10,12,18:00,,수223-1
전공,연구방법론,목,7,9,15:00,18:00,nan
전공,인적자원개발의이론과실제,월,10,12,18:00,,성802
전공,교육공학주제별세미나,수,10,12,18:00,,수C-844
전공,교육평가의최근동향,화,10,12,18:00,,성814
전공,학습·진로 코칭의 최신 연구동향 세미나,목,10,12,18:00,,nan
