category,subject,day,start_period,end_period,start_time,end_time,room
교양,파이썬프로그래밍,화,1,3,09:00,12:00,수207
교양,일반생물학 Ⅱ,목,1,3,09:00,12:00,운캠C 311
교양,일반생물학 Ⅱ,목,1,3,09:00,12:00,운캠C 206
교양,A Journey through Drama and Film,수,1,3,09:00,12:00,운캠C 309
교양,Short Stories of the World,금,4,6,12:00,15:00,운캠B 423
교양,British Culture and History,목,4,6,12:00,15:00,난301
교양,Understanding Western Culture,금,1,3,09:00,12:00,난204
교양,World News Analysis and Discourse,금,4,6,12:00,15:00,수411
교양,Introduction to Social Psychology,수,1,3,09:00,12:00,성601
교양,"Global Communication through Food, Travel & Culture",금,4,6,12:00,15:00,수409
교양,A Journey through Harry Potter,금,4,6,12:00,15:00,수406
교양,North American Women in Art,목,7,9,15:00,18:00,운캠C 308
교양,공통 중국어,금,4,6,12:00,15:00,운캠C 307
교양,공통 중국어,수,10,12,18:00,,성306
교양,공통 중국어,수,1,3,09:00,12:00,수C-614
교양,공통 중국어,수,1,3,09:00,12:00,수C-617
교양,공통 일본어,수,1,3,09:00,12:00,수205
교양,공통 일본어,금,1,3,09:00,12:00,성301
교양,공통 일본어,수,1,3,09:00,12:00,운캠C 211
교양,공통 일본어,금,4,6,12:00,15:00,난301
교양,공통 프랑스어,수,1,3,09:00,12:00,수C-736
교양,공통 프랑스어,월,1,3,09:00,12:00,운캠B 424
교양,공통 스페인어,월,1,3,09:00,12:00,성307
교양,공통 러시아어,수,1,3,09:00,12:00,운캠C 305
교양,공통 개인정보보호와 보안윤리,금,1,3,09:00,12:00,성310
교양,공통 스마트 IT 기술의 현재와 미래,수,1,3,09:00,12:00,성701
교양,컴퓨팅적 사고,월,1,3,09:00,12:00,수207
교양,프로그래밍과 문제해결,금,1,3,09:00,12:00,운캠B-109
교양,English Listening on Current Affairs,화,10,12,18:00,,성612
교양,Vocabularies and Expressions for English Learners,수,1,3,09:00,12:00,운캠B 529
교양,Elements of the Mystery Story,목,4,6,12:00,15:00,성307
교양,실습으로 배우는 머신러닝,월,1,3,09:00,12:00,nan
교양,인문·사회계열 전공생을 위한 Python 입문,금,7,9,15:00,18:00,nan
교양,블록체인 경제와 디지털 자산혁명,금,1,3,09:00,12:00,nan
교양,디지털 인문학의 이해,금,4,6,12:00,15:00,성302
교양,AI시대 데이터 윤리,금,1,3,09:00,12:00,성311
교양,메타버스와 디지털 패션의 이해,수,1,3,09:00,12:00,수214
교양,AI·디지털리터러시 교육의 이해,월,1,3,09:00,12:00,난702
교양,영상매체와 사운드 디자인,금,4,6,12:00,15:00,조2-311
교양,동양미술로 만나는 민화와 팝아트 그리기,금,4,6,12:00,15:00,난302
교양,창의적 그림과 미술이야기,금,1,3,09:00,12:00,난302
교양,디자이너처럼 보고 이야기하는 방법,월,1,3,09:00,12:00,난302
교양,A Journey to the Museum,금,4,6,12:00,15:00,성612
교양,C-드라마 중국어,수,1,3,09:00,12:00,수C-843
교양,프랑스어로 떠나는 여행,금,1,3,09:00,12:00,운캠B 530
교양,공통 베트남어,금,4,6,12:00,15:00,수C-736
교양,스페인 문화의 이해,화,10,12,18:00,,성308
교양,K-컬처 중국어,수,1,3,09:00,12:00,운캠C 205
교양,Digital Literacy: English for the Web,목,4,6,12:00,15:00,난805
교양,AI와 서비스디자인,수,1,3,09:00,12:00,난702
교양,다시 만난 합창,금,4,6,12:00,15:00,성408
교양,다시 만난 합창,금,5,6,13:00,15:00,성408
교양,발성과 보이스파워,월,1,3,09:00,12:00,성408
교양,피아노로 연주하는 세상,월,1,3,09:00,12:00,성407
교양,독일어로 떠나는 문화여행,수,1,3,09:00,12:00,운캠C 304
교양,대중문화로 배우는 프랑스어,금,1,3,09:00,12:00,성707
교양,일본어로 떠나는 문화여행,수,1,3,09:00,12:00,수C-615
교양,영상으로 배우는 일본,수,1,3,09:00,12:00,수C-844
교양,베트남어로 떠나는 문화여행,금,4,6,12:00,15:00,운캠C 309
교양,뷰티테크와 AI 피부진단,금,1,3,09:00,12:00,nan
교양,실생활 독일어,월,1,3,09:00,12:00,성308
교양,실생활 프랑스어,월,1,3,09:00,12:00,성705
교양,실생활 일본어,월,1,3,09:00,12:00,수C-617
교양,실생활 중국어,월,1,3,09:00,12:00,운캠B 529
교양,실생활 스페인어,월,1,3,09:00,12:00,운캠C 211
교양,실생활 러시아어,수,1,3,09:00,12:00,수409
교양,도자공예,수,1,3,09:00,12:00,난105
교양,American Culture and History,목,7,9,15:00,18:00,운캠C 310
교양,Developing Positive Mind,금,1,3,09:00,12:00,수210
교양,Dive into Diversity: A Cross-Cultural Journey,목,4,6,12:00,15:00,운캠C 307
교양,International Women's Studies,목,4,6,12:00,15:00,수327
교양,Understanding Human Rights,목,7,9,15:00,18:00,난301
교양,Global Citizenship Education and Global Leadership,목,4,6,12:00,15:00,난702
교양,Exploring the World of Sports,수,1,3,09:00,12:00,수204
교양,Basic English Communication,월,1,3,09:00,12:00,수204-1
교양,Basic English Communication,월,1,3,09:00,12:00,성301
교양,Basic English Communication,월,1,3,09:00,12:00,난301
교양,Basic English Communication,월,1,3,09:00,12:00,수407
교양,Basic English Communication,월,1,3,09:00,12:00,운캠B 531
교양,Basic English Communication,월,1,3,09:00,12:00,운캠B 540
교양,Basic English Communication,월,1,3,09:00,12:00,운캠C 306
교양,Basic English Communication,월,1,3,09:00,12:00,운캠C 205
교양,Intermediate English Communication,금,1,3,09:00,12:00,수406
교양,Intermediate English Communication,금,1,3,09:00,12:00,수413
교양,Intermediate English Communication,금,1,3,09:00,12:00,수405
교양,Intermediate English Communication,금,1,3,09:00,12:00,수409
교양,Intermediate English Communication,금,1,3,09:00,12:00,운캠B 423
교양,Advanced English Communication,금,4,6,12:00,15:00,수405
교양,Advanced English Communication,금,4,6,12:00,15:00,운캠C 308
교양,ImaginEd: Power of Metaphor and Media in Learning,수,1,3,09:00,12:00,운캠C 307
교양,"Dystopian Media: Language, Society, and the Future",수,1,3,09:00,12:00,수210
교양,Digital Resilience: Fake News and Algorithms,금,4,6,12:00,15:00,수210
교양,Social Media Content Creation,수,1,3,09:00,12:00,운캠C 310
교양,Navigating Life Overseas,수,1,3,09:00,12:00,운캠C 308
교양,Australian Culture and History,금,1,3,09:00,12:00,운캠C 308
교양,Canadian Culture and History,목,4,6,12:00,15:00,운캠C 308
교양,Historical Turning Points,수,1,3,09:00,12:00,수413
교양,인체생리학,수,1,3,09:00,12:00,운캠P 503
교양,생활 속의 법적 분쟁과 해결,월,1,3,09:00,12:00,운캠C 728
교양,현대 사회와 소외,금,1,3,09:00,12:00,수203
교양,동∙서 철학의 만남,수,1,3,09:00,12:00,성306
교양,비판적 사고 기초,월,4,6,12:00,15:00,운캠C 739
교양,미학의 이해,수,1,3,09:00,12:00,운캠C 103
교양,영화 스토리텔링의 이해,월,1,3,09:00,12:00,성310
교양,국가안보론,금,4,6,12:00,15:00,성211
교양,국가안보론,금,4,6,12:00,15:00,운캠C 204
교양,전쟁사,수,1,3,09:00,12:00,운캠C 206
교양,북한학,금,1,3,09:00,12:00,운캠C 204
교양,세계 복식과 패션정보,금,4,6,12:00,15:00,성704
교양,한글 맞춤법과 국어 능력,금,4,6,12:00,15:00,운캠C 207
교양,소비자트렌드와 소비자보호,수,1,3,09:00,12:00,성213
교양,중국의 사상과 문화,금,1,3,09:00,12:00,운캠C 206
교양,현대인의 정신 건강,금,1,3,09:00,12:00,nan
교양,무기 체계론,금,1,3,09:00,12:00,성211
교양,대중 문화 예술 산책,월,1,3,09:00,12:00,성311
교양,글로벌 시대와 한국 문학,수,4,6,12:00,15:00,운캠C 206
교양,기초 디자인,수,1,3,09:00,12:00,운캠C 212
교양,세계문화유산으로 보는 한국의 역사와 문화,수,7,9,15:00,18:00,nan
교양,자존감 수업,금,1,3,09:00,12:00,성302
교양,동아시아의 역사와 문화,수,1,3,09:00,12:00,성305
교양,철학으로의 초대,수,1,3,09:00,12:00,성211
교양,생태학의 이해,금,1,3,09:00,12:00,성305
교양,과학기술사,금,4,6,12:00,15:00,성707
교양,프랑스 문화와 예술,금,4,6,12:00,15:00,운캠C 729
교양,미술로 표현된 신체,월,1,3,09:00,12:00,운캠C 739
교양,힐링이 있는 클래식 음악,수,1,3,09:00,12:00,성212
교양,문화와 일상으로 본 서양사,금,4,6,12:00,15:00,nan
교양,오페라의 이해,월,1,3,09:00,12:00,성303
교양,삶과 죽음의 이해,월,10,12,18:00,,성211
교양,글로벌 국가브랜드의 의미와 이해,월,1,3,09:00,12:00,운캠B-106
교양,생활 속의 의학정보,금,4,6,12:00,15:00,운캠C 739
교양,동양 고전의 산책,수,1,3,09:00,12:00,성310
교양,기후 변화와 문명,월,1,3,09:00,12:00,성212
교양,테마로 보는 전통문화,수,1,3,09:00,12:00,운캠C 306
교양,헬스와 운동 재활,수,1,3,09:00,12:00,체301
교양,음식과 문화 이야기,수,1,3,09:00,12:00,nan
교양,헌법: 갈등 해결의 코드,금,7,9,15:00,18:00,nan
교양,4차 산업혁명과 경영혁신,금,1,3,09:00,12:00,nan
교양,음악은 왜 치료적인가,수,1,3,09:00,12:00,성311
교양,우주로의 여행,수,1,3,09:00,12:00,운캠C 728
교양,"클릭, 생활 속의 현대미술",금,4,6,12:00,15:00,수327
교양,한국사 입문,월,1,3,09:00,12:00,운캠C 206
교양,공동체 공유가치의 이해와 실천,수,1,3,09:00,12:00,운캠C 204
교양,뉴스 바로 보기,월,1,3,09:00,12:00,성302
교양,과학의 철학적 이해,화,7,9,15:00,18:00,수203
교양,서양 음악의 이해,금,1,3,09:00,12:00,성213
교양,우리 문화 속의 한자어,금,7,9,15:00,18:00,nan
교양,주제로 읽는 명저: 인문학,월,1,3,09:00,12:00,수C-614
교양,주제로 읽는 명저: 사회과학,금,4,6,12:00,15:00,성701
교양,주제로 읽는 명저: 자연과학,수,1,3,09:00,12:00,운캠C 209
교양,주제로 읽는 명저: 문화예술,금,1,3,09:00,12:00,난301
교양,사례로 이해하는 국제관계와 법,월,1,3,09:00,12:00,nan
교양,경영학 개론,금,4,6,12:00,15:00,nan
교양,회계와 사회,수,1,3,09:00,12:00,nan
교양,일본 문화의 이해,금,1,3,09:00,12:00,수327
교양,기초 수학,금,4,6,12:00,15:00,운캠B 329
교양,현대인의 여가 문화,수,1,3,09:00,12:00,운캠C 208
교양,현대 사회와 여성의 역할,수,1,3,09:00,12:00,성607
교양,마음과 뇌,월,1,3,09:00,12:00,성701
교양,유전자 과학과 미래,금,1,3,09:00,12:00,운캠C 208
교양,주거 문화의 이해,수,1,3,09:00,12:00,운캠B 423
교양,무용과 인간,금,4,6,12:00,15:00,운캠C 208
교양,화장품과 피부,금,4,6,12:00,15:00,운캠P 503
교양,문화 속 수학 읽기,수,1,3,09:00,12:00,nan
교양,사진 예술의 이해,금,4,6,12:00,15:00,운캠C 103
교양,미디어로 일본 문화 읽기,월,1,3,09:00,12:00,난706
교양,현대시 산책,월,1,3,09:00,12:00,수203
교양,역사와 현실,수,1,3,09:00,12:00,nan
교양,기업 사회공헌 활동의 이해와 전망,월,10,12,18:00,,성212
교양,문화콘텐츠 도시의 이해와 전망,수,1,3,09:00,12:00,운캠B 424
교양,포스트휴머니즘의 이해,월,1,3,09:00,12:00,nan
교양,키워드로 읽는 여성학 Ⅰ,금,4,6,12:00,15:00,운캠C 212
교양,키워드로 읽는 여성학 Ⅱ,수,4,6,12:00,15:00,난206
교양,문학치료와 시 쓰기,수,1,3,09:00,12:00,수203
교양,신화와 함께하는 삶,금,7,9,15:00,18:00,nan
교양,인물로 만나는 페미니즘,수,1,3,09:00,12:00,nan
교양,젠더로 본 세계화,수,7,9,15:00,18:00,난206
교양,대중문화 속의 여성과 페미니즘,금,7,9,15:00,18:00,운캠C 212
교양,비즈니스를 위한 인공지능,금,1,3,09:00,12:00,nan
교양,IoT와 전자공학개론,월,1,3,09:00,12:00,nan
교양,사회적 이슈의 찬반 논쟁,금,4,6,12:00,15:00,nan
교양,기호논리학 개론,수,4,6,12:00,15:00,난706
교양,영화로 이해하는 한국사,화,7,9,15:00,18:00,nan
교양,동아시아 문학의 비교,금,1,3,09:00,12:00,nan
교양,"우리, 독립운동을 이야기하다",수,1,3,09:00,12:00,성702
교양,조선 문인들이 사랑한 나의 집,수,1,3,09:00,12:00,nan
교양,적정기술의 이해와 개발,금,1,3,09:00,12:00,운캠C 307
교양,디지털 금융의 이해,금,4,6,12:00,15:00,난206
교양,인문학적 글쓰기,월,1,3,09:00,12:00,운캠C 208
교양,우리 지역의 역사 – 한양과 성북,목,4,6,12:00,15:00,난807
교양,문학예술기행-걸어서 성북동으로,수,7,9,15:00,18:00,수204
교양,ESG의 이해와 실천,수,1,3,09:00,12:00,성704
교양,인류세와 생태적 전환,금,4,6,12:00,15:00,성311
교양,비재무보고(ESG) 공시기준의 이해,수,1,3,09:00,12:00,nan
교양,비즈니스 애널리틱스의 기초,금,1,3,09:00,12:00,nan
교양,국제사회에서의 법과 정치,월,10,12,18:00,,nan
교양,ESG 마케팅 전략과 공감 커뮤니케이션,월,1,3,09:00,12:00,성211
교양,철학적 치유와 정신 건강,금,4,6,12:00,15:00,성710
교양,파워포인트와 엑셀,월,1,3,09:00,12:00,수214
교양,리더십,수,1,3,09:00,12:00,성302
교양,세계의 차 문화,금,4,6,12:00,15:00,운캠C 311
교양,비즈니스와 생활예절,월,1,3,09:00,12:00,nan
교양,예비 부모 교육,금,4,6,12:00,15:00,수203
교양,생활 한자,목,7,9,15:00,18:00,nan
교양,필라테스 움직임 과학,월,4,6,12:00,15:00,운캠P 802
교양,비즈니스 스피치,금,7,9,15:00,18:00,수203
교양,탁구,수,1,3,09:00,12:00,체101
교양,호신술,수,1,3,09:00,12:00,난104
교양,웰니스 요가,수,1,3,09:00,12:00,프701
교양,전통무용,월,1,3,09:00,12:00,운캠P 802
교양,스타일 메이크업,금,7,9,15:00,18:00,운캠P 604
교양,기초 영문법,월,1,3,09:00,12:00,성306
교양,Writing for the Modern World,목,7,9,15:00,18:00,성612
교양,대학생을 위한 경제교육과 실용금융,월,1,3,09:00,12:00,성213
교양,성공적인 진로를 위한 기업가정신,금,7,9,15:00,18:00,운캠C 103
교양,생활 소품 디자인,수,1,3,09:00,12:00,조2-601
교양,문화예술 교육 현장의 이해와 실습,목,7,9,15:00,18:00,성712
교양,문화예술 교육 개론,목,1,3,09:00,12:00,수204-1
교양,기업 환경 홍보의 의미와 미래,수,10,12,18:00,,성212
교양,영미 대중음악과 문화,월,1,3,09:00,12:00,수C-736
교양,학습법 특강,금,1,3,09:00,12:00,nan
교양,Basic Communication Skills,목,4,6,12:00,15:00,수204-1
교양,웰니스와 체형관리,금,4,6,12:00,15:00,난204
교양,지역문화콘텐츠,금,1,3,09:00,12:00,성701
교양,진로탐색과 실용적 글쓰기,목,7,9,15:00,18:00,nan
교양,로컬 화장품 브랜딩과 소비자 이해,금,1,3,09:00,12:00,운캠B 329
교양,안전 및 조직관리 사례 연구,수,1,3,09:00,12:00,프308
교양,안전 및 조직관리 사례 연구,금,1,3,09:00,12:00,프308
교양,조직 리더십 사례 연구,수,1,3,09:00,12:00,프309
교양,조직 리더십 사례 연구,금,1,3,09:00,12:00,프309
교양,국제학생을 위한 한국어 I,금,4,6,12:00,15:00,성713
교양,국제학생을 위한 한국어 II,수,1,3,09:00,12:00,수327
교양,국제학생을 위한 한국어 III,월,1,3,09:00,12:00,운캠C 204
교양,국제학생을 위한 실용 한국어 어휘와 문법,금,7,9,15:00,18:00,성306
교양,동아시아 문화와 컨텐츠,금,7,9,15:00,18:00,운캠C 307
교양,한국 문화의 이해,수,1,3,09:00,12:00,성707
교양,한국 문화의 이해,수,1,3,09:00,12:00,성308
교양,한국 사회의 이해,월,1,3,09:00,12:00,수411
교양,한국 사회의 이해,금,1,3,09:00,12:00,성306
교양,International Seminar: Korean and Global Affairs,금,7,9,15:00,18:00,수413
교양,Global Cultural Studies,월,1,3,09:00,12:00,수413
교양,국제학생을 위한 대학 한국어 I,금,4,6,12:00,15:00,운캠C 306
교양,국제학생을 위한 대학 한국어 II,금,4,6,12:00,15:00,운캠C 209
교양,국제 학생을 위한 한국어 회화 I,금,1,3,09:00,12:00,성713
교양,국제 학생을 위한 한국어 회화 II,월,1,3,09:00,12:00,운캠B 423
교양,케이컬처 비즈니스 모델,수,1,3,09:00,12:00,운캠B 329
교양,스타트업 트렌드,금,4,6,12:00,15:00,성303
교양,스타트업 트렌드,수,1,3,09:00,12:00,성710
교양,창업을 위한 법의 이해,월,1,3,09:00,12:00,성305
교양,인터넷 쇼핑몰 구축과 창업,금,4,6,12:00,15:00,운캠B-106
교양,뷰티 창업론,월,1,3,09:00,12:00,운캠C 212
교양,스타트업과 진로탐색,월,1,3,09:00,12:00,난801
교양,맞춤형 취업역량 기초,월,7,8,15:00,17:00,난604
교양,맞춤형 취업역량 기초,월,2,3,10:00,12:00,운캠P 502
교양,맞춤형 취업역량 실전,금,1,2,09:00,11:00,성212
교양,맞춤형 취업역량 실전,목,2,3,10:00,12:00,운캠C 103
교양,자기 이해와 진로탐색,수,2,3,10:00,12:00,nan
교양,취업트렌드와 문제해결력,금,2,3,10:00,12:00,난504
교양,취업트렌드와 문제해결력,금,5,6,13:00,15:00,운캠P 502
교양,진로설계,월,5,6,13:00,15:00,난604
교양,진로설계,월,2,3,10:00,12:00,운캠P 503
교양,진로설계,금,2,3,10:00,12:00,수412
교양,비판적 사고와 토론,월,1,2,09:00,11:00,성309
교양,비판적 사고와 토론,월,1,2,09:00,11:00,난807
교양,비판적 사고와 토론,월,1,2,09:00,11:00,난204
교양,비판적 사고와 토론,월,1,2,09:00,11:00,난806
교양,비판적 사고와 토론,월,1,2,09:00,11:00,난505
교양,비판적 사고와 토론,월,4,5,12:00,14:00,성309
교양,비판적 사고와 토론,월,4,5,12:00,14:00,난807
교양,비판적 사고와 토론,월,4,5,12:00,14:00,난204
교양,비판적 사고와 토론,월,4,5,12:00,14:00,난806
교양,비판적 사고와 토론,월,4,5,12:00,14:00,난505
교양,비판적 사고와 토론,수,1,2,09:00,11:00,성713
교양,비판적 사고와 토론,수,1,2,09:00,11:00,성706
교양,비판적 사고와 토론,수,1,2,09:00,11:00,난706
교양,비판적 사고와 토론,수,1,2,09:00,11:00,성705
교양,비판적 사고와 토론,수,1,2,09:00,11:00,성712
교양,비판적 사고와 토론,수,1,2,09:00,11:00,성309
교양,비판적 사고와 토론,수,1,2,09:00,11:00,성301
교양,비판적 사고와 토론,금,1,2,09:00,11:00,난702
교양,비판적 사고와 토론,금,1,2,09:00,11:00,수C-614
교양,비판적 사고와 토론,금,1,2,09:00,11:00,성710
교양,비판적 사고와 토론,금,1,2,09:00,11:00,성309
교양,비판적 사고와 토론,금,1,2,09:00,11:00,수C-617
교양,비판적 사고와 토론,금,1,2,09:00,11:00,난801
교양,비판적 사고와 토론,금,1,2,09:00,11:00,성308
교양,비판적 사고와 토론,금,4,5,12:00,14:00,난702
교양,비판적 사고와 토론,금,4,5,12:00,14:00,수C-614
교양,비판적 사고와 토론,금,4,5,12:00,14:00,난801
교양,비판적 사고와 토론,금,4,5,12:00,14:00,성309
교양,비판적 사고와 토론,금,4,5,12:00,14:00,수C-617
교양,비판적 사고와 토론,월,1,2,09:00,11:00,운캠C 304
교양,비판적 사고와 토론,월,1,2,09:00,11:00,운캠C 307
교양,비판적 사고와 토론,월,1,2,09:00,11:00,운캠C 305
교양,비판적 사고와 토론,월,4,5,12:00,14:00,운캠C 304
교양,비판적 사고와 토론,월,4,5,12:00,14:00,운캠C 307
교양,비판적 사고와 토론,월,4,5,12:00,14:00,운캠C 305
교양,비판적 사고와 토론,금,1,2,09:00,11:00,운캠C 304
교양,비판적 사고와 토론,금,1,2,09:00,11:00,운캠C 305
교양,비판적 사고와 토론,금,1,2,09:00,11:00,운캠B 529
교양,비판적 사고와 토론,금,4,5,12:00,14:00,운캠C 304
교양,비판적 사고와 토론,금,4,5,12:00,14:00,운캠C 305
교양,창조적 사고와 글쓰기,월,1,2,09:00,11:00,수204
교양,창조적 사고와 글쓰기,월,1,2,09:00,11:00,수405
교양,창조적 사고와 글쓰기,월,1,2,09:00,11:00,수406
교양,창조적 사고와 글쓰기,월,1,2,09:00,11:00,수C-615
교양,창조적 사고와 글쓰기,월,1,2,09:00,11:00,수C-843
교양,창조적 사고와 글쓰기,월,1,2,09:00,11:00,수210
교양,창조적 사고와 글쓰기,월,4,5,12:00,14:00,수204
교양,창조적 사고와 글쓰기,월,4,5,12:00,14:00,수405
교양,창조적 사고와 글쓰기,월,4,5,12:00,14:00,수406
교양,창조적 사고와 글쓰기,월,4,5,12:00,14:00,수210
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,난805
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,수407
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,수408
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,난801
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,수204-1
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,수405
교양,창조적 사고와 글쓰기,수,1,2,09:00,11:00,수406
교양,창조적 사고와 글쓰기,수,4,5,12:00,14:00,성712
교양,창조적 사고와 글쓰기,수,4,5,12:00,14:00,난805
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,수408
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,성705
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,수407
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,성607
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,난805
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,수204
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,수408
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,난805
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,수407
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,성310
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,성306
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,운캠B 541
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,운캠B 531
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,운캠B 424
교양,창조적 사고와 글쓰기,금,1,2,09:00,11:00,운캠B 540
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,운캠B 541
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,운캠B 531
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,운캠B 424
교양,창조적 사고와 글쓰기,금,4,5,12:00,14:00,운캠B 540
교양,창조적 사고와 글쓰기,수,11,12,19:00,,성310
교양,창조적 사고와 글쓰기,수,11,12,19:00,,성311
교직,교육심리,화,2,3,10:00,12:00,성612
교직,교육심리,화,5,6,13:00,15:00,성612
교직,교육심리,화,8,9,16:00,18:00,성612
교직,교육심리,수,8,9,16:00,18:00,성612
교직,교육방법 및 교육공학,화,2,3,10:00,12:00,수413
교직,교육방법 및 교육공학,화,5,6,13:00,15:00,수C-844
교직,교육방법 및 교육공학,화,8,9,16:00,18:00,수413
교직,교육방법 및 교육공학,수,5,6,13:00,15:00,수C-844
교직,교육행정 및 교육경영,화,2,3,10:00,12:00,수409
교직,교육행정 및 교육경영,월,7,8,15:00,17:00,운캠B 329
교직,교육과정,수,7,8,15:00,17:00,수C-617
교직,교육과정,목,2,3,10:00,12:00,수C-617
교직,교육평가,화,4,5,12:00,14:00,수412
교직,교육평가,수,4,5,12:00,14:00,수412
교직,교육사회,월,5,6,13:00,15:00,수411
교직,교육사회,화,5,6,13:00,15:00,운캠C 211
교직,교육철학 및 교육사,목,2,3,10:00,12:00,수413
교직,교육철학 및 교육사,목,7,8,15:00,17:00,운캠C 305
교직,특수교육학개론,금,5,6,13:00,15:00,수C-844
교직,특수교육학개론,목,2,3,10:00,12:00,운캠B 531
교직,학교폭력 예방 및 학생의 이해,금,2,3,10:00,12:00,수C-844
교직,학교폭력 예방 및 학생의 이해,금,2,3,10:00,12:00,수C-843
교직,학교폭력 예방 및 학생의 이해,금,5,6,13:00,15:00,수204-1
교직,학교폭력 예방 및 학생의 이해,목,7,8,15:00,17:00,수C-843
교직,학교현장실습,토,6,7,14:00,16:00,성818
교직,교육철학및교육사,월,10,11,18:00,20:00,성818
교직,교육심리,월,10,11,18:00,20:00,성813
교직,교육사회,월,10,11,18:00,20:00,성819
교직,교육과정,토,2,3,10:00,12:00,성818
교직,교육방법및교육공학,월,10,11,18:00,20:00,성815
교직,교육행정및교육경영,월,12,13,20:00,,성819
교직,특수교육학개론,월,12,13,20:00,,성822
교직,교육평가,월,12,13,20:00,,성820
교직,학교폭력예방및학생의이해,월,12,13,20:00,,성813
교직,교육행정 및 교육경영,월,7,8,15:00,17:00,nan
